评论,品质,味道,价格,分量,外观,物流,客服,粗粒度
味道还可以，促销价格不错。会考虑回购的。,2,2,1,2,2,2,2,1
这一单是我给姑姑买的，他说挺好吃的，说我下次还要给他买。,2,2,2,2,2,2,2,1
好吃的水果早就收到了，吃完了今天有空想起来给你评价一下，不错，味道真好，商家挺棒。,2,1,1,2,2,2,2,1
柚子新鲜，水分足。,1,2,2,2,2,2,2,1
好吃，很甜，价格实惠,2,2,1,2,2,2,2,1
第二次买了，非常好吃的红心柚，最大的特点就是水真多，要不使劲作很容易流到地上，而且味道适中，酸甜合适，扒皮很容易且价格合适，非常棒。,2,1,1,2,2,2,2,1
京东的水果一般品质都有保障这次买的红心柚也是不错的的一共六个大小合适一个人一次正好吃完水分很足口感不错带着微微的一点苦,1,1,1,2,2,2,2,1
很不错的京鲜生红心柚kg装单果g以上生鲜水果，每个都有独立包装，水果很新鲜，味道很好，水分非常充足，京东自营，很不错。,1,1,1,2,1,2,2,1
活动价买的很不错，速度快，包装很给力，送礼绝佳，习惯性京东买了，家里一切都能在京东搞定很喜欢，以后会继续选择京东的，希望各方面能越做越好。。,2,2,1,2,1,2,2,1
非常好，京东双搞活动了，只喜欢京东买，姓李的卖的再便宜也不会去买，非常好，京东双搞活动了，只喜欢京东买，姓李的卖的再便宜也不会去买，非常好，京东双搞活动了，只喜欢京东买，姓李的卖的再便宜也不会去买，,2,2,2,2,2,2,2,1
这个红心柚好吃，产地直发的，收到也很完好无损。好吃水分足够多。这个产品真是太棒了，效果超乎想象，质量不容置疑，性能可靠，性价比超高。,1,2,1,2,2,2,2,1
红心柚个头大，很新鲜皮薄肉多水分足，酸甜可口后味稍稍带点苦很适合秋天浮躁天气吃，经济实惠，下次还会光临,1,2,1,2,2,2,2,1
非常好非常好,2,2,2,2,2,2,2,0
产品包装精致美观大气，目前用着非常不错，真实评价，希望可以帮到集美们回购了两次，送人的，觉得还不错，外观包装看起来比较喜欢,2,2,1,2,1,2,2,1
味道挺不错的，买的时候价格挺实惠的，有单独的包装，果子很干净，质量都很好，味道挺不错的，挺好吃，还是京东自营的水果质量好！,2,1,1,2,1,2,2,1
个头大，水份很足，也挺甜,2,2,2,1,2,2,2,1
超大分量，还送了个手动榨汁器，汁水多、清甜爽口小小酸爽，吃完再来买。,2,2,2,1,2,2,2,1
红心柚新鲜皮薄水分足,1,2,2,2,2,2,2,1
非常好吃，巨好吃,2,2,2,2,2,2,2,1
非常好吃，因为好吃买了好多好多份,2,2,2,2,2,2,2,1
第一次买这种品种，吃起来肉感觉不多，但是挺多汁水，不过味道一般，不是特别甜。第一次尝鲜，试一下就可以了，可能下次就不买了。,2,1,2,2,2,2,2,0
东东收到，物流非常快。给五星好评。开胃健脾水果，补充维生素，是常生活的必需品，有它身体更健康。给五星好评。吃完还会继续回购。,2,2,2,2,2,1,2,1
味道很不错,2,1,2,2,2,2,2,1
这款产品真的太棒了！质量价格也非常合理，性价比超高。我会强烈推荐给我的朋友们的！,2,2,1,2,2,2,2,1
很新鲜，没有坏果，吃起来很甜，很甜，很好吃,2,1,1,2,2,2,2,1
水分很多，甜度也比较适合我吃,1,1,2,2,2,2,2,1
苦的，太难吃了,2,2,2,2,2,2,2,0
这个红心柚真的太好吃了，汁水非常丰富，口感甜中带着点点柚子的酸，实在太好吃了。个头非常大一个，快赶上小柚子了，一箱有个。,1,1,1,2,2,2,2,1
这个红心柚应该是榨汁最好，京东送货到家的，特别喜欢这沉甸甸的果实，家人分享一个够一顿，京东送货方便快捷，省心又省力，会回购,2,2,2,2,2,1,2,1
一箱四个红心柚，个头挺大的，还没有品尝，送了简易的榨汁器，还推荐了三种不同的吃法，感觉很贴心啊！价格不贵，快递也很神速，挺好的！,2,2,1,1,2,2,2,1
这个季节是吃红心柚得时候了，每年都要囤几箱，保存时间很长，不容易坏，家人都很喜欢吃，特别是孩子，真的是超爱，每次一个人可以把一个干完,2,2,2,2,2,2,2,1
回购，继续回购，差价都给补了，京东上买了这个黄金红心柚子质量非常好，一点都不酸，皮薄，很甜很饱满，超好吃，立马回购。发货速度非常快，包装非常仔细和紧凑，物流公司的服务态度非常好。,2,2,2,2,1,2,1,1
回购，回购，京东上买了这个黄金红心柚子质量非常好，一点都不酸，皮薄，很甜很饱满，超好吃，立马回购。发货速度非常快，包装非常仔细和紧凑，物流公司的服务态度非常好。,2,2,2,2,1,2,1,1
足斤足两，非常好，每个都是单独包装的，品质不错，价格便宜，值得信赖，京东快递送到很快，也很便宜，好评，值得购买！！！！！！,1,2,1,2,2,2,2,1
东西满意东西收到了谢谢东西可以快件很快快件小哥辛苦了点个赞谢谢了希望大家关心支持理解使这次购物非常圆满完成了,2,2,2,2,2,2,2,1
红心柚不仅清火而且多汁味甜有饱腹感，而且是减肥佳品，果肉细嫩，色泽漂亮，打开箱子就很香淡淡的果香柔软的果肉香味扑鼻吃起来很清爽解腻，水分超多，我直接手剥的皮很容易剥开,1,1,1,2,2,2,2,1
还没吃看着品质不错还没吃看着品质不错宝贝和介绍的一样。。。我真的非常喜欢它，非常支持它，质量非常好，和卖家描述的一模一样，我非常满意，我真的很喜欢它，它完全超出了我的预期，发货速度非常快，包装非常仔细和紧凑，物流公司的服务态度非常好，发货速度非常快，我对购物非常满意。,1,2,2,2,1,2,1,1
物美价廉发货速度快，水果新鲜，不错,2,2,1,2,2,2,2,1
京东自营店购买，售后服务有保障，发票也会主动开具，比较方便，送货也上门，不用担心漏单。做活动时购买价格也比价优惠。,2,2,1,2,2,1,2,1
京东自营店购买，售后服务有保障，发票也会主动开具，比较方便，送货也上门，不用担心漏单。做活动时购买价格也比价优惠。还蛮新鲜，就是个头参差不齐，水分还比较足,1,2,1,2,2,1,2,1
大小均匀，水份足,2,2,2,1,2,2,2,1
水分很足，吃的我都呛到了。喜欢的宝子冲鸭。,2,2,2,2,2,2,2,1
味道不错，货真价实，物流也很快,2,1,2,2,2,2,2,1
以前基本没有认真评价过，不知道浪费了多少京豆。这个真的不错，这是我第n次在jd上买东西了，棒棒，棒，好厉害，东西好，便宜而且质量好，物美价廉，买得放心，用得开心，感觉都买上瘾了，买买买根本停不下来，东西品种多而且又特别全，很方便，而且实惠，包装很好，而且没有任何损坏，会一直支持下去，服务还可以。这是个好评模板，因为懒，不想每个产品都写好评，所以特地模仿一位网友写下这个模板，但是这个产品质量肯定是喜欢的，如果不喜欢的话收到东西以后会生气，然后会变烦躁，更别提评价了。自然不可能写下这个好评，这里写下也给各位网友一个参考，这个商品还是值得购买的,2,2,1,2,1,2,2,1
质量很好，皮薄很甜汁水很多，非常满意还会回购。,2,2,2,2,1,2,2,1
给妈妈发买的，妈妈说好吃,2,2,2,2,2,2,2,1
个大味甜，水分足，剥肉榨汁都跟ok，感觉比柚子更嫩，水份更多，价格合适，京东物流给力，品质有保障，还会继续惠顾的，加油,1,2,1,2,2,1,2,1
东西很喜欢，质量也很好的，这个价格能买到是真的很划算,2,2,2,2,1,2,2,1
不错，家里人都说挺好吃的，赶紧又接着再买一单,2,2,1,2,2,2,2,1
水份少，有个别几个有点变味了。个头比较大，总的不是很满意,2,2,2,1,2,2,2,1
红心柚含糖低，这个就很适合,2,2,2,2,2,2,2,1
红心柚水分很足，味道不错，清甜解腻，好吃的,2,1,2,2,2,2,2,1
没有第一次买的皮薄，这次发货皮厚还里面老，老了心，也没有之前甜了，失望,2,2,2,2,2,2,2,0
哈哈哈哈哈是不错的样子,2,2,1,2,2,2,2,1
一收到就打开吃了，很新鲜很漂亮的果子。感觉这两年的红心柚比我以前吃的要好了，果肉细嫩多汁，水分充足，口味是略清淡的甜酸微苦味，整体来说很满意。,1,2,1,2,2,2,2,1
柚子型很好，果型匀称，果汁很多，个头都很好，里面的果肉不干巴，不像其他的柚子一打开都没得吃，孩子们很爱吃，可以及时补充维生素哦,1,2,2,1,2,2,2,1
一箱四个红心柚，送了个榨汁的仪器，果子水分挺足的，颗颗饱满爆汁，果皮很薄，不要用手掰开，真的很容易弄一手果汁，建议用水果刀划开，买的挺值的,1,2,2,2,2,2,2,1
质量非常好，与描述的完全一致，非常满意收到了包装很好还会在买用着不错对产品相当满意挺好的很满意的一次购物。活动优惠后性价比超值得拥有！,2,2,1,2,1,2,2,1
这个季节正好吃红心柚，收到货个大，皮薄、水多，口感酸酸甜甜很不错。店家还贴心地送了个压汁器，使用起来方便简单。红心柚很新鲜，榨出的水份也多，超级解渴又味道好。,2,1,1,2,2,2,1,1
京东上买了这个黄金红心柚子质量非常好，一共有个，一点都不酸，皮薄，很甜很饱满，超好吃，立马回购。发货速度非常快，包装非常仔细和紧凑，物流公司的服务态度非常好。,2,2,2,2,1,2,1,1
刚刚收到快递，就迫不及待的打开了，皮很薄，挺甜的，水特别多，还赠送一个榨汁工具，薄的羊毛，非常便宜，四个也不小，还会光顾，也推荐给大家！,2,2,1,2,2,2,2,1
刚刚收到快递，就迫不及待的打开了，皮很薄，水特别多，刚开始吃有一点苦，后来吃着就甜了，还赠送一个榨汁工具，四个也不小，还会光顾，也推荐给大家！,2,2,1,2,2,2,2,1
还没吃，不知道咋样，个头挺大，数量也不少，希望不苦吧，毕竟以前这个水果就是爱发苦，价格听歌切割，包装我不错，适合送人过节,2,2,2,1,1,2,2,1
质量好，物超所值，真的是物有所值，价格实惠，质量真的不错，与卖家描述的完全一致，收到的时候包装完整，包裹的严严实实没有任何破损，品质依旧，客服服务态度很好，详细的解答了我的问题，卖家很好，对这次购物非常满意，如有需要会回购！！,2,2,1,2,1,2,1,1
好。,2,2,2,2,2,2,2,1
红心柚太赞了,2,2,2,2,2,2,2,1
非常喜欢，物流很快，下次有需要还会买,2,2,2,2,2,2,2,1
物有所值，家人超喜欢！,2,2,2,2,2,2,2,1
质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购质量很好，希望更多的朋友信赖．店主态度特好，我会再次光顾的，可不可以再便宜点，我带朋友来你家,2,2,2,2,1,2,1,1
很好看哈哈哈家得抄吃先进事迹是什么,2,2,2,2,2,2,2,1
飞翔的感觉非常好很喜欢好好吃,2,2,2,2,2,2,2,1
好吃啊好吃很水润哈哈,2,2,2,2,2,2,2,1
京东快递服务好，态度好，值得点赞推荐，，红心柚的味道有点差，不是很好，不是原产地发货，希望下次会有不一样的期待，不过服务还不错,2,0,1,2,2,2,1,2
实物与图片有区别，图片都是我溜的个感觉比较好漂亮，实物比较小其中有两个也不太好，表皮有损伤不新鲜。,2,2,1,2,2,2,2,1
送货到家，红心柚也新鲜,2,2,2,2,2,1,2,1
柚子很好吃，甜度适中，味道不错,1,1,2,2,2,2,2,1
四个柚子，完好无损，很新鲜，还送了榨汁器。大小均匀，水分足，口感清新，很甜。,1,1,1,1,2,2,2,1
很好吃，送来包装完好，值得推荐,2,2,2,2,1,2,2,1
还不错水分充足！甜口的！,1,2,1,2,2,2,2,1
孩子们很喜欢，酸甜口，榨汁喝,2,2,2,2,2,2,2,1
孩子们爱吃，酸甜口，榨汁喝,2,2,2,2,2,2,2,1
非常不错的一次体验,2,2,2,2,2,2,1,1
产品质量还可以，柚子比较黄，个头还可以吧，物流比较快了算是，第一次买这个，希望比较好吃。希望后面还有货源，感觉比超市便宜很多。,2,2,2,1,1,1,2,1
苦得要命一点甜味没有,2,2,2,2,2,2,2,0
价格不贵，也没有坏果，还大个。但质量口感欠佳。应该是未完全成熟或背阴地方的，带柠檬黄和青绿，非金黄色。,2,0,1,2,2,2,2,2
大概块钱左右一箱，这个东西我不太喜欢吃的，买错了，不过吃起来口感还可以，挺新鲜的，京东自营的额水果吃的放心，个头大大小小都有，,2,2,1,0,2,2,2,2
今年年初的时候买过一次，觉得挺好吃的，水分足，又甜，后面又给家里买过一次，这次买感觉比年初买的，没有那么多水分和甜，但还是不错的,1,2,1,2,2,2,2,1
买的kg的，一个g左右，挺小的，水分不太足，没有实体店买的大点的葡萄有皮薄汁足，总体还行吧，毕竟不贵，不酸，稍微苦一点，物流挺快的，收到挺新鲜。,0,2,1,2,2,1,2,2
第二次下单购买了，是在京东购物平台自营商铺上。总体来说比前两天买了一个什么中国老的葡萄肉要好很多。一句话，还是对京东的品质非常认可的。给予好评。,2,2,2,2,2,2,2,1
图书、日用品、生活用品、基本上都在这买了，个人比较懒喜欢在这买东西，主要是很少有时间去逛街什么的。有时候搞活动价格挺优惠的，发货及时、售后基本上也都不错。,2,2,1,2,2,1,2,1
红心柚是一种美味可口的水果，它的果肉鲜嫩多汁，口感清爽。红心柚富含维生素c和纤维素，有助于增强免疫力、促进消化和减肥。此外，红心柚还含有丰富的抗氧化物质，可以预防心血管疾病和癌症等疾病。无论是生吃还是制成果汁，红心柚都是一道健康美味的选择。,2,1,1,2,2,2,2,1
京东自营发货，速度快，价格也比较划算。果子味道一般，比较清新但是风味较淡，但是水分很多，吃着还行。家里孩子和大人都喜欢吃。,1,0,1,2,2,1,2,2
这家店还好吧，来买过几次了，服务老客户非常周到，以后还常来。,2,2,2,2,2,2,2,1
很好很不错很喜欢很期待的感觉,2,2,1,2,2,2,2,1
很好吃的一款柚子。很甜带点苦。,1,2,2,2,2,2,2,1
甜甜的，很好吃，不错，很甜。物美价廉,2,2,1,2,2,2,2,1
嫩滑多汁，多甜少哭，算是不错的品质,1,2,2,2,2,2,2,1
多次购买了，还不错,2,2,1,2,2,2,2,1
小小的一个，没有很甜，皮和边缘那里有点苦,2,2,2,2,2,2,2,1
宝贝收到咯，真的很棒呀！质量真是没话说，非常满意！开心开心物流速度真的是没话说，就是一个字：快。商品从外包装来看非常高档，真是一分钱一分货，贵有贵的道理,2,2,2,2,2,2,2,1
非常好，非常非常好，我爱京东，京东值得信赖，产品好物流好，售后也好，总之就是好好好，嘿嘿,2,2,2,2,2,1,2,1
红心柚很嫩，水分很多，下次还会回购！,1,2,2,2,2,2,2,1
发错好吃价格也比较便宜,2,2,1,2,2,2,2,1
红心柚收到，包装不错！四个大小均匀，开吃了皮厚，口感水分，甜度一般！,0,0,2,1,1,2,2,2
买了很多次了，喜欢吃,2,2,2,2,2,2,2,1
红心柚还是比较水嫩的，水分也比较充足，东哥的物流也是无敌的，东哥加油，我永远支持你，加油，做中国最好的电商，没有之一，最好的,1,2,2,2,2,2,2,1
买了送朋友的，听说蛮好吃的。准备自己也买了尝尝,2,2,2,2,2,2,2,1
