评论编号,评论,评分,用户名,用户地址,评论时间
19999285201,刚切了一个 味道很甜 果也大 实惠,5,X***H,上海,2023-10-24 15:50:14
19997205671,味道还不错！皮薄多汁！物美价廉！值得购买,5,V***J,江苏,2023-10-23 23:06:25
19996783315,总体非常不错，送货到家，物有所值,5,y***p,天津,2023-10-23 21:17:08
19996506082,非常多汁，香甜可口，很好吃，个头也正好，榨汁喝非常好。,5,呉***W,江西,2023-10-23 20:20:04
19996291597,去年买过的，水分充足，好吃。这次买的收到了，看着挺新鲜的，没有破损，还要放一放再吃。,5,j***k,四川,2023-10-23 19:27:59
19995162083,柚子味道不错，送货速度很快,5,x***t,湖南,2023-10-23 13:07:17
19993549219,"皮很薄
不算甜，不过也不酸",5,s***1,河南,2023-10-22 21:06:58
19993208440,宝贝收到了，水分足，甜，好吃,5,云***剪,江苏,2023-10-22 19:21:15
19992968520,口感一般  快递的速度是真慢,2,j***b,上海,2023-10-22 18:00:44
19991653058,已收到，很新鲜！！！,5,f***9,山东,2023-10-22 10:38:19
19991285274,一共有6个，都好大一只的，昨天尝了一个，水嫩多汁，还甜，五星好评！,5,z***0,上海,2023-10-22 08:04:49
19991147192,口感不错，遗憾的是买的是五斤两箱，寄来的却是九斤一箱。,3,踏***s,浙江,2023-10-22 03:47:15
19990423891,快递已到达，快递很快，包装也很漂亮,5,j***t,天津,2023-10-21 19:57:04
19989851684,柚子不错，客服也很敬业，解决问题很迅速，吃完还回来的！,5,S***7,江苏,2023-10-21 16:49:01
19989207547,一共8个，个头不小，自己吃一个好饱啊！太好吃了，新鲜爆汁，果肉晶莹剔透，纯甜无酸，带一丢丢的苦，柚子香扑鼻。皮很薄好剥，包装好。可以无限回购。,5,琳***7,江苏,2023-10-21 13:43:30
19980145591,不错👍口感好，比较甜，还会再来买,5,j***c,江苏,2023-10-18 15:11:52
19954564299,好吃，嫩，酸甜口感,5,j***m,江苏,2023-10-10 11:40:54
19938687128,口感尚可。,4,踏***s,浙江,2023-10-07 14:05:31
18621756890,红心柚收到，很新鲜，包装很好。,5,好***D,,2022-12-29 12:46:27
18494591278,太好吃了，多汁，特别点赞。,5,浩***2,,2022-12-08 12:44:50
18490217199,水分很大味道不错,5,H***T,,2022-12-07 12:53:23
18461822203,没有白等，淡淡的香味，味道很赞，非常满意，已推荐给同事！,5,阿***6,,2022-12-01 11:32:14
18455505698,果子收到了，水份很大，很好吃。孩子特别喜欢吃。值得再次购买,5,j***f,,2022-11-29 17:23:39
18455231531,红心柚很好吃，水分很多，而且很甜，价格实惠值得购买,5,j***果,,2022-11-29 16:19:40
18424726188,"买回来包装破了，应该是双十一物流的问题。客服给完美的处理了，真不错哦！
买爆它，真的挺好吃的，甜甜的，一点儿也不酸。而且这个柚子皮真的好闻，房间里都是香味儿。可以无限回购哦！",5,阳***6,,2022-11-21 20:16:10
18403194070,很好吃，五斤一箱，打开里边四个，大小差异不大 水分很足，剥开后籽大，果瓤在阳光下金银剔透。吃起来水分足带点淡淡的苦味 ，和一般的大柚子完全不是一个口感。最后总结两个字：好吃,5,l***0,,2022-11-17 11:05:46
18395601063,太好吃了，可以用爆汁形容一点都不过分，是网购的性价比最高的水果，还会回购。,5,i***P,,2022-11-15 21:21:53
18778228162,还可以 可能是下季了没有前段时间的甜,3,j***6,,2023-02-12 17:22:40
18896069181,好吃好吃好吃，水润多汁，口感细腻,5,李***6,,2023-03-13 22:24:03
18892759063,甜度适中，个儿够大。,5,j***9,,2023-03-13 13:31:34
18891728314,不好吃,5,j***f,,2023-03-13 10:31:52
18890669862,东西质量很好，物流速度也很快，总之很满意，下次还会回购！,5,m***8,,2023-03-12 21:33:08
18886500242,都坏了,4,1***p,,2023-03-11 20:04:29
18885227001,第一次买的很好，这次太干了，全扔了。,5,w***u,,2023-03-11 13:40:11
18884095184,很快就被我吃完了，水水嫩嫩的，皮薄，个头不大，很好吃,5,j***e,,2023-03-11 09:26:52
18882617337,该用户觉得商品不错,5,j***9,,2023-03-10 23:30:32
18876637181,水分很大，味道还是不错的,5,j***y,,2023-03-09 15:23:28
18869889527,不错，水分充足，甜度也合适,5,j***3,,2023-03-07 22:29:45
18867408064,非常好的卖家，味道不错，继续回购,5,j***中,,2023-03-07 10:37:29
18863021466,走了整个春节假期，收到都糠了，店家给我补偿了，比以前买的红心柚便宜很多，就是一定要避开春节假期，毕竟水果不新鲜了就不好吃了,5,u***b,,2023-03-06 07:05:58
18858724768,已经买了很长时间了，都已经吃完，都已经忘记过来评论了，总的来说它一箱是十几个的，然后重量都是挺达标的，口感的话也是非常好吃的，明年会继续买。,5,l***7,,2023-03-05 16:32:43
18855308252,不好吃，不像超市里的红心柚,5,别***-,,2023-03-05 10:14:41
18846967309,这个黄金红心柚真是特别好，爆汁，大小合适，柚子败火，增加免疫力，含糖量还低，适合减肥吃的水果。营养丰富口感味道都好，推荐大家购买。,5,丁***8,,2023-03-03 10:51:34
18843267155,不好，唉，便宜没好货，,5,S***M,,2023-03-02 05:47:05
18843130042,鲜嫩多汁，汁水超多，果香浓郁，红心柚原来是这个味，价格不贵,5,Y***n,,2023-03-02 00:00:13
18840060891,有一个没有成熟，果肉是干的，其他很好。,4,邪***0,,2023-03-01 08:44:42
18838117553,还不错就是小，放的时间也挺长不爱坏,5,刁***9,,2023-02-28 15:39:22
18833055805,给妈妈买的，不错哦～,5,j***7,,2023-02-27 14:48:31
16949571290,没想到红心柚这么多水分，真的是太好吃了，很甜很甜，土八家的水果品种真的不错，还买了20斤橙子,5,5***质,,2022-01-06 12:56:29
17067973820,这是第二次回购了，很好吃😋，打开金黄色的果肉，水份充足，口感略微带点苦，这个季节正好是吃柚子的季节，这次收到8个，很满意，推荐,5,_***儿,,2022-01-28 16:41:58
17135577312,红心柚水分特别足，不酸味道很好，一次就能吃完一整个,5,米***妮,,2022-02-16 16:16:06
17109416852,不错，口味不错，比普通的柚子好吃多了！而且汁水特别特别丰富！不错，口味不错，比普通的柚子好吃多了！而且汁水特别特别丰富！,5,j***o,,2022-02-10 18:42:05
17099473540,个头儿大，肉多，汁水足，甜度高！皮厚籽多是红心柚的特点。特别满意，自己买了一箱，又买了一箱送朋友，还推荐了同事朋友来买！,5,y***6,,2022-02-08 01:01:14
17092019114,第一次听到黄金红心柚这个名字，第一次买，没想到真的很好吃，水分特别足，不知道是本来就这么多水分还是熟透了的原因，一拨开水就直流，老公特别喜欢😘,5,j***c,,2022-02-05 17:40:36
17068048511,很好吃哦 味道不错 果汁很多 还挺甜 基本没有坏果 客服也很好 快递也很给力👍👍,5,j***w,,2022-01-28 16:56:04
17032654960,这个红心柚看着不是很漂亮，但是水分很足，肉质鲜嫩，包装略简单了一点，其他的很完美，很喜欢，价格很亲民，非常喜欢，性价比很高的,5,陈***妈,,2022-01-23 00:01:39
16990915879,第一次在京东上买，收到非常满意，颜色看上去就很新鲜的那种，个头大小差不多，皮薄一打开水就溢出来，肉也嫩嫩的，又甜水份又足，一次满意的购物，有活动还会回购,5,j***j,,2022-01-14 23:08:02
16964304324,皮薄多汁还甜，实在太好吃了，一次一人吃完一个,5,j***U,,2022-01-09 13:19:09
18820173820,没收到货，直接签收,1,杨***7,,2023-02-23 14:35:50
18816016331,水分充足，味道纯正，发货速度也快,5,l***b,,2023-02-22 11:08:09
18811860448,东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样,5,j***1,,2023-02-21 12:15:31
18811327552,汁水暴多，具甜，带点点苦味。个人口感。,5,j***c,,2023-02-21 09:47:26
18811196709,趁着做活动领劵的时候买的，价格好划算，比~便宜好多。反正一样的东西，当然价格低一些比较好呀。店家多做这样的活动呀。,5,沁***馨,,2023-02-21 09:05:16
18807171199,果挺大、汁多、清甜,5,j***I,,2023-02-20 07:22:13
18806704194,这个水果特别好吃，而且还去火，好吃,5,y***i,,2023-02-19 22:39:05
18806535803,发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评简直太好用了，只能用完美来形容！强烈推荐！正品，买的放心，价钱也公道，满意！正品，买的放心，价钱也公道，满意！,5,乖***话,,2023-02-19 21:57:59
18804790997,水分很足，有点苦，。。。,5,u***h,,2023-02-19 15:54:44
18802976604,还可以，稍微带一点苦头。哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5,j***m,,2023-02-19 10:16:50
18801093086,很喜欢很新鲜很好吃舒服,5,h***9,,2023-02-18 20:31:21
18799158719,水份够，但比较酸,5,3***m,,2023-02-18 14:47:11
18797692816,水分很足，虽然有点苦苦的，但还蛮好吃的,5,l***已,,2023-02-18 09:13:12
18795992530,非常甜，好吃。,5,只***说,,2023-02-17 17:23:00
18795306037,东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！,5,卖***1,,2023-02-17 14:36:49
18793328412,水很多，很甜，很新鲜，物美价廉，还会回购的。,5,x***m,,2023-02-16 22:01:12
18792742932,很好，水份很足，没有烂果，必须全五星好评,5,u***i,,2023-02-16 19:47:44
18790687704,这家的红心柚买了两次，这一次没有上一次的好，但是水分还是挺大的，味道还是不错，包装也可以，物流也相当快，这个是季节性的，再买就要等明年了。,5,m***6,,2023-02-16 11:25:47
18786760709,坏了好几个，所以后来也就没有回购了，这个水果如新鲜，还是比较好吃的，多汁，水分非常足，有柚子的味道，皮很薄，味道非常甜美。,3,薛***笑,,2023-02-15 08:34:18
18782279357,很好很棒，老婆用起来了,5,g***b,,2023-02-13 19:30:17
16949861421,简直颠覆了我对这种水果的认知，太令人惊喜了，太好吃了吧，既有柚子的特有的清香，清甜，又有橙子🍊的甘甜，两种味道交织在一起，没有橙的酸甜！这就是我的感觉！个头比橙子🍊大，又比柚子小，又好拿，又好剥！,5,j***n,,2022-01-06 13:45:55
16949392373,物流信息准确无误，包装严实无破损无坏果。新鲜量足，果实饱满，大小均匀适中，外皮颜色纯正，果肉晶莹多汁，超赞👍无论是切开剥皮直接食用还是榨汁都甜甜润润的，没有苦味（即使有也是可忽略不计的程度）😊已复购N次，拟继续复购😊,5,j***I,,2022-01-06 12:23:25
16940840744,包装很好，果子大小均匀，汁水多,5,j***l,,2022-01-04 18:57:57
16936139343,小区水果店红心柚打折后8元左右一斤，京东这个28.9元8斤，个头、味道都不错，水份特别多，肉质细嫩，真心感觉很实惠哦。,5,j***5,,2022-01-03 20:15:16
16935914240,"收到红心柚了👏
第一次购买红心柚，红心柚只有这么甜了，只有这么多水了，真是太好吃了，这是一个新的品种比柚子好吃。👍
以后还会买的，实在是太好吃了。包装和快递也非常到位。",5,金***妤,,2022-01-03 19:36:38
16935195110,红心柚非常的新鲜，水份充足，8斤有七个，值得信赖！,5,j***z,,2022-01-03 17:37:19
16933659179,在朋友圈看到这个果果，马上下单，收到货没想到包装这么精美，太给力了。第一次吃这种果，颜色和橙子差不多，有几个橙子那么大，也很甜，水份充足，很赞，下次还会买,5,j***羊,,2022-01-03 13:28:51
16822210719,水份很多，皮很薄，味道很nice，非常棒。准备再购,5,白***皮,,2021-12-16 08:51:19
18778230478,可能是要下季了 没有前段时间的甜,3,l***8,,2023-02-12 17:23:20
18394781094,黄金红心柚各个饱满匀称，外观漂亮。皮薄肉多，十分新鲜，收到就尝了一个，甜甜的，非常好吃，水分充足，营养丰富。超级喜欢，吃完再买！,5,-***-,,2022-11-15 19:12:07
18777070748,苦啊，不好吃啊，扒不出来啊,3,x***茶,,2023-02-12 12:07:51
18776044918,很不错，非常好，物流很快会支持京东！强烈推荐！,5,紫***静,,2023-02-11 23:59:18
18775759368,红心柚很大个，汁水很多，一个可能压一大杯，当饮料喝又放心！,5,j***Q,,2023-02-11 22:02:11
18774403368,这个很难吃,5,j***6,,2023-02-11 17:21:53
18773855744,东西不错。性价比高。好评。,5,q***1,,2023-02-11 15:23:22
18773290119,发货快，水果非常棒，非常满意，非常好吃,5,难***糊,,2023-02-11 12:52:29
18773157538,一共5个，坏了两个，暴力快递导致，挺新鲜的，倒是好吃,5,j***d,,2023-02-11 12:18:38
18772353364,刚发来第二天打开，发苦。想着放两天会好吃吧？五天没到，坏了。,5,n***8,,2023-02-11 09:24:14
18770215588,不错，水分足，味道好,5,a***n,,2023-02-10 16:46:42
18769967925,不要买 不能吃。没水份干巴巴,1,j***i,,2023-02-10 15:43:52
18769280828,超级失败，一点水分都没有，手指都按不出水分,5,z***3,,2023-02-10 12:40:36
18768200352,大品牌，价格实惠质量好，推荐购买,5,u***t,,2023-02-10 01:06:19
18767414036,皮厚难吃，没有水分，而且还摔伤了,1,d***V,,2023-02-09 19:53:28
18767124453,味道不错很好吃新鲜好好好好好吃,5,清***1,,2023-02-09 18:31:29
