评论,品质,味道,价格,分量,外观,物流,客服,粗粒度
并 没有 收到 柚子 ， 商家 强制 签收 ， 不 肯 退款,0,2,2,2,2,2,2,0
比 店 里 买 的 便宜 很多 ， 果肉 细嫩 ， 汁水 很多 ， 酸酸甜甜的,1,2,1,2,2,2,2,2
柚子 收到 了 ， 非常 新鲜 ， 好吃 很 甜 ， 个头 也 很 大 ， 会 回购 。,1,1,2,1,2,2,1,2
柚子 难吃,0,2,2,2,2,2,2,0
足 称 ， 味道 挺 甜 。,2,1,2,1,2,2,2,2
到 货 啦 ， 很 新鲜 ， 刚 摘 的 就 寄 过来 了 ， 如实 够 五 五 斤 ， 跟 商家 描述 的 一样 ， 红肉 的 ， 很 美味 ， 好评,1,1,2,1,2,2,1,2
不错 柚子 很 清 甜 爱吃 好吃 家里人 都 喜欢 吃 会 继续 在 回购 的 又 低脂 很 健康 的 水果,1,1,2,2,2,2,2,2
买 的 大小 还 可以 ， 两 个 人 吃 刚刚 好 ， 价格 也 是 很 划算 ， 性价比 很 高 ， 物流 速度 非常 给力 ， 速度 挺 快 的 ， 前一天 中午 下单 ， 后天 下午 就 到 了 ， 味道 很 甜 ， 水分 很足 ， 非常 满意 ， 吃 完 还 会 再 回购 的 。,2,1,1,1,2,1,2,2
母亲 喜欢 吃 柚子 ， 我 都 会 在 网上 给 母亲 买 一点 寄 给 他 老人家 ， 母亲 收到 后 很 开心 ， 这家 的 红心柚 子 我 是 第二 次 买 了 ， 母亲 说 柚子 水分子 足 ， 甜度 也 好 ， 她 很 喜欢 。 京东 上 有些 商家 确实 很 不错 ， 能 买 到 很多 令 人 惊喜 的 食品,2,1,2,1,2,1,1,2
皮薄 汁 多 ， 非常 好吃 ， 又 香 发货 很 快 ， 已经 收到 货 了 ， 商品 和 描述 的 差不多 ， 质量 没 问题 ， 关键 价格 也 合适 ， 在 这里 买 还是 很 放心 的 ， 好评 是 理想 中 的 产品 ， 质量 不错 ， 物流 也 很 快 ， 值得 点赞 ！ 价格 实惠 ， 下次 再 来 ， 包装 很 棒 ， 客服 态度 很 好,1,1,1,2,1,1,1,2
柚子 收到 ， 包装 完好 。 个 大 柚子 ， 大小 均匀 。 立即 打开 一个 柚子 ， 还 挺 好 用 。 是 红柚子 ， 挺 甜 的 ， 家里人 吃饭 的 ， 当 个 小 配 菜 ， 汁水 很足 好吃 。 在 放 几 天 会 更 好吃 。 物美价廉 。 送 上 好评 ！,1,1,1,1,1,2,1,2
柚子 分量 很足 ， 个头 大 ， 快递 运输 也 很 快 ， 总之 对 这 次 购物 比较 满意 ， 下次 还 会 继续 回购 ， 柚子 分量 很足 ， 个头 大 ， 快递 运输 也 很 快 ， 总之 对 这 次 购物 比较 满意 ， 下次 还 会 继续 回购 ， 柚子 分量 很足 ， 个头 大 ， 快递 运输 也 很 快 ， 总之 对 这 次 购物 比较 满意 ， 下次 还 会 继续 回购 ，,2,2,2,1,2,1,1,2
这个 柚子 够 大 又 红 ， 味道 也 不错 ， 挺 甜 的 ， 酸酸甜甜的 ， 感觉 很 好 ， 唉 ， 是 从 这个 柚子 的 种植园 里面 直接 摘 出来 的 ， 很 新鲜 ， 也 买 了 不 少 ， 送给 朋友 ， 朋友 很 喜欢 ， 说 这个 柚子 是 质量 非常 好 ， 很 新鲜 ， 希望 京东 能够 继续 做好 这种 好 质量 的 店家 ， 请 支持 他 ，,1,1,2,1,1,2,2,2
同事 买 来 给 我们 吃 ， 觉得 很 好吃 ， 水分 十足 ， 也 比较 甜 。 果断 下 单 了 ， 比 在 超市 买 的 好吃 多 了 ， 之前 在 其他 地方 买 的 都 是 外面 看 着 很 好 打开 就是 比较 干 ， 很 浪费 。 物流 也 超级 给力 ， 给 卖家 点 赞 ， 也 相信 卖家 肯定 会 大 卖 的 ， 买 过 的 我 相信 都 会 回购 。,1,1,2,1,0,1,1,1
斤 两 是 足 的 。 非常 棒 啊 ， 果肉 红彤彤 的 ， 柚子皮 特别 薄 ， 里 后 里边 的 果肉 都 是 红红的 。 营养 价值 挺 高 富 含 维生素 c 挺 多 的 果肉 细嫩 柔滑 ， 皮薄 水分 多 ， 越 吃 越 好吃 一如既往 的 好 ！ 柚子 薄皮 ， 红心 ， 好 有 喜感 ， 好吃 好 闻 又 新鲜 美味 ， 营养 价值 都 是 非常 的 高 的 呢 ！,1,1,2,1,1,2,2,2
这个 柚子 真 的 真的 真的 强烈 推荐 ！ 作为 一个 忠于 柚子 的 学党 行走 江湖 这么 多年 他们 家 真的 是 我 吃 过 的 最 好吃 的 柚子 ！ 我 就 知道 他们 家 的 柚子 肯定 错 不 了 ！ 一 进 嘴 果然 中午 刚 拿到 快递 就 直接 炫 掉 了 一个 懒人 真的 不 爱 评价 但是 这个 的 好吃 程度 我 真的 很 想 真实 的 分享 给 大家所以 拍照 也 ， 反正 我 已经 回购 了 也 给 妈妈 安排 了 一 箱 小伙伴 吃 了 之后 也 跟 我 要 了 链接 大家 不要 犹豫 买 就 对 了 ！ ！ ！,1,2,2,2,2,2,1,2
收到 包装 完好 的 红心柚 子 ， 很 满意 ， 没有 坏果 。 物美价廉 ， 物流 很快 ， 服务 也 挺 好 。 甜甜 的 味道 美 极了 这 已 是 第二 次 购买 的 回头客 。 还 会 回购,0,1,1,2,1,1,1,1
很 好吃 ， 有 点点酸 ， 但 不 影响 甜度 ， 应该 是 甜 中 带 了 总酸 ， 水份 也 足 ！ 好评 ， 会 回购 的 ！,2,1,2,2,2,2,1,2
很 爱吃柚子 ， 看到 便宜 的 ， 就 买 了 。 一个 大 纸箱 ， 邮 过来 个 柚子 ， 大小 差不多 ， 儿子 想 吃 ， 就 打开 了 一个 。 看 着 果肉 挺红 的 ， 味道 也 可以 ， 酸酸甜甜 ， 就 是 有 一点 吃 完 嘴 有 点 麻麻 的 ， 过 了 一会儿 就 好 了 查 了 查 ， 说是 因为 柚子 有点 没 熟 造成 的 ， 现在 买 柚子 还是 有 点 早 啊 。,1,1,1,1,1,2,2,2
很 好吃 很 满意 推荐 大家 购买 。,2,1,2,2,2,2,1,2
这个 真的 太 了 ， 包装 很 精美 ， 宝贝 做工 比较 精细 ， 商家 特别 好 ， 有 问题 都 及时 处理 ， 确实 是 一 次 相当 满意 的 网购 ， 还 会 再 来 的,2,2,2,2,1,2,1,2
分量 很 足 ， 口感 很 好 ， 很 新鲜 ， 没有 磕碰 包装 很 好 。,1,1,2,1,1,2,2,2
柚子皮 不 厚 ， 外形 圆润 ， 水 份 足 ， 口感 酸 甜 可口,2,1,2,1,2,2,2,2
柚子 水分 很 足够 ， 甜甜 的 ， 吃 好,2,1,2,2,2,2,2,2
福建 红柚 好 味道 好 极了 ！ 而且 还有 鲜气 ， 赞 一个 ！,1,1,2,2,2,2,2,2
非常 好 ， 很 甜 哦,1,1,2,2,2,2,2,2
这个 柚子 真 不错 ， 也 没有 苦头 ， 柚子 茶做 出来 的 效果 也 不错 。,1,2,2,2,2,2,2,2
刚 收到 孩子 就 打开 了 ， 孩子 吃 着 挺 好 ！ ！ ！ ！ ！,2,1,2,2,2,1,2,2
柚子皮 很 薄 ， 果子 不 是 很 大 ， 我 是 徒手 剥 开 这 柚子 的 ， 水分 足 ， 我 儿子 喜欢 吃 了 ， 三 岁 小孩 就 吃 了 半 个 柚子,2,1,2,1,1,2,2,2
颜色 漂亮 ， 口感 细腻 吃起来 酸酸甜甜 的 。 个头 均匀 饱满 美容 养颜反 正是 我 能 一直 买 下去 是 为了 减肥 买 来 吃 的 吃起来 很 甜 ， ， 水分 大 皮薄 ， 果肉 饱满 ， 比 我 常 买 的 那个 超市 要 好 很 多 。 味道 酸酸甜甜 的 比较 便宜 很 喜欢 的 哈哈哈哈 爱 了 爱 了 呢 ， 超级 喜欢 呢 多 吃 点 均衡 下 营养 ！,1,1,1,1,1,2,2,2
口味 甜 中 稍 酸 ， 口感 好 ， 果肉 软硬 适宜 ， 值得 二 次 下 单 。 柚子 挺 甜 的 ， 就 是 放 的 时间 比较 久 ， 水 份 都 蒸发 了 ， 不 够 鲜嫩 ， 价格 便宜 ， 整体 还 好 。 物流 快 ， 包装 好 ， 谢谢 商家 谢谢 京东 ！ 良心 商家 。,1,1,1,0,1,1,1,1
红柚 收到 了 ， 打开 一个 品尝 了 和 客服 描述 的 一致 ， 柚子 新鲜 像 新 采摘 的 ， 口感 酸甜可口 ， 肉质 鲜嫩 多 汁 ， 个个 都 饱满 有 弹性 质量 好 ， 客服 服务 好 ， 老板 人 诚信 ， 已 收藏 吃 完 再 回购,1,1,2,2,1,1,1,2
喜欢 这种 柚子 是 因为 它 含水量 丰富 并且 酸甜适 中 最 主要 的 还 是 果肉 里面 很多 果汁 不 是 那种 干 干 的 柚子 不过 这种 柚子 并 不 是 很 好 挑 买 到 不好 的 也 是 很 难吃 不过 这 卖家 的 这个 柚子 确实 是 不错 每 一个 都 水润润 好吃 的 很,1,1,1,2,1,1,2,2
柚子 挺 好吃 的 ， 红心柚 还是 要 比 白心柚 甜 一些 ， 一点 都 不 酸 ， 宝宝 也 很 爱吃 。,1,1,2,2,2,2,2,2
特别 特别 满意 ！ 柚子 很 大 个儿 ， 用 我 的 厨房 秤 称 了 一下 ， 克 然后 剥 开 来 ， 马上 看到 鲜红 的 果肉 。 果肉 。 晶莹剔透 ，,1,2,2,1,2,2,1,2
红柚 收到 了 ， 真心 不错 特别 好吃 ， 没 想到 这么 便宜 能 买 到 这么 好 的 柚子 ， 挺 甜 的 带 点 酸 ， 价格 也 很 优惠 ， 水果 也 很 新鲜 ！ 客服 态度 很 好 ， 物流 很快 ， 喜欢 的 亲们 可以 放心 购买 了 祝 老板 生意 兴隆 ， 财源广进 ！ 良心 卖家 啊 ！,1,1,1,2,1,1,1,2
柚子 昨天 就 收到 了 ， 今天 尝 了 一下 味道 挺 好 的 ， 甜甜 的 ， 也 很 有 水分 ， 个头 大 分量 足 ， 红红的 肉 看 起来 就 很 有 食欲 ， 朋友 尝 了 也 说 好吃 ， 以后 会 再 来,1,1,2,1,1,2,2,2
东西 收到 了 ， 打开 看 了 一下 ， 个头 挺 大 的 ， 没有 碰 伤 ， 看 着 就 红 新鲜 ， 很 好 剥 ， 里面 果肉 红红的 ， 甜甜 的 ， 价格 也 很 实惠 ， 下次 再 来 回购 。,1,1,1,1,1,1,1,2
有点 苦 不 甜 水分 还 行,2,0,2,2,2,2,2,0
柚子 很 好吃 一点 都 不 酸 ， 非常 甜 ， 到 货 也 很快 头天 买 第二 天 就 到 了 皮 也 不怎么 厚 非常 推荐 购买,1,1,2,2,1,2,2,2
味道 还 可以 ， 挺 大 的 ， 这 是 个 红柚子 ， 总而言之 ， 这个 价格 这个 质量 ， 还是 很 满意 的 ！,2,1,2,1,1,2,2,2
水分 很足 ， 一点 都 不 干 ， 一口气 吃 了 半 个 ， 好吃 的,2,1,2,2,2,2,2,2
水果 特别 新鲜 ， 吃 着 特别 甜 ， 老板 服务 态度 也 很 好 ， 还 多 送 了 两 斤 ， 很 满意 ！,1,1,2,1,2,2,1,2
物流 很快 包装 完好 ， 很 新鲜 口感 好 ， 非常 好 下次 在 买,2,1,2,2,1,1,2,2
柚子 很 好吃 ， 就 是 快递 太 慢 了 ， 买 别的 东西 邮个 三 天 就 到 了 ， 这个 邮了 五 天 多 ， 结果 还 邮错 地方 了 ， 又 耽误 两 天 ， 商家 也 没有 实质性 的 解决 问题 ， 最后 找 的 快递站 才 给 运 过来 的,1,2,2,2,2,0,0,1
很 甜 ， 很 好吃 ， 好评 ， 物流 很快 ， 很 满意 ， 很 喜欢 ， 好吃,1,1,2,2,2,2,1,2
贵 了 点,2,2,0,2,2,2,2,2
红心柚 果型 光滑 圆润 ， 柚 肉 香甜 可口 ， 非常 满意,2,1,2,2,1,2,1,2
皮厚 ， 水分 少,2,0,2,2,0,2,2,2
果子 形状 不 好看 ， 果肉 太 干 了 ， 没有 水分,0,0,2,2,2,2,2,0
垃圾 商家 ， 缺斤少两 ， 买 的 斤 收到 两 个 跟 红心柚 差不多 大 ， 差不多 也 就 一 斤 半 ， 客服 态度 恶劣 ， 售 后 推诿 不 处理 ， 路过 的 亲 们 建议 大家 绕道 ， 售 后 非常 垃圾 ， 垃圾 ， 垃圾 客服,2,2,2,1,2,2,0,1
柚子 水份 足 ， 是 红心柚 ， 下次 回购,2,1,2,2,2,2,1,2
柚子 很 好吃 ， 水分 充足 ， 颗粒 饱满 ， 很 甜 ， 没有 那 种 涩涩 的 味道 ， 也 不 酸 ， 价格 实惠 。 发货 、 物流 也 挺 快 的 ， 客服 态度 也 很 好 ， 家里人 都 很 喜欢 吃 ， 还 会 回购 的 ！,1,1,1,2,2,1,1,2
柚子 收到 了 非常 好 皮薄 肉 厚水 多 很 满意 的 一 次 购物 下次 还 会 继续 购买 家人 都 很 喜欢 吃 特别 棒 笔芯 笔芯 笔芯 好吃,1,1,2,2,2,2,1,2
很 大 一个 ， 皮薄 新鲜 又 好 剥 ， 没有 籽 ， 吃起来 甜 而 不 涩 ， 汁 水 多 ， 孩子 很 喜欢 吃 ， 吃 完 还 来 这家,1,1,2,1,1,2,2,2
红釉 确实 味道 不错 ， 个头 很 大 ， 味道 也 非常 好 ， 孩子 很 喜欢 吃,2,1,2,1,2,2,2,2
物美价廉 皮薄 肉厚 之 多 ， 汁 多 鲜 甜 ， 籽 小 或 无籽 ， 好评,2,1,1,0,1,2,1,1
柚子 皮薄 肉 水分 多 ， 味道 很 正 ， 酸酸甜甜的 ， 正是 我 喜欢 的 味道 。,2,1,2,2,2,2,2,2
吃起来 口感 不错 ， 酸酸甜甜 的 ， 很 新鲜 哦 ， 水分 充足 ， 可以 放心 购买 啦 ， 没有 损坏,1,1,2,2,0,1,2,1
柚子 好好 吃 ， 果肉 厚 ， 很 饱满 ， 口感 好 ， 很 甜 哦 ！ 也 很 新鲜,0,1,2,2,2,2,2,1
没 想到 月份 能 吃 上 这么 好吃 的 柚子 ， 好 惊喜 ， 好 甜 。 水份 好 足 ， 皮薄 肉 多 皮 很 好 剥 。,1,1,2,1,1,2,2,2
红柚 收到 了 真的 是 很 好吃 ， 味道 好 极了 ， 马上 打开 一个 吃 了 ， 质量 满意 ， 剥 开 一点点 皮 就 能 闻 到 柚子 的 清香 味儿 ， 皮薄 肉 厚 ， 水分 很足 ， 口感 也 酸酸甜 红柚 收到 了 真的 是 很 好吃 ， 味道 好 极了 ， 马上 打开 一个 吃 了 ， 质量 满意 ， 剥 开 一点点 皮 就 能 闻 到 柚子 的 清香 味儿 ， 皮薄 肉 厚 ， 水分 很足 ， 口感 也 酸酸甜甜 的 ， 味道 清 甜 微酸 ， 口感 真 的 不错 ， 吃起来 甜蜜 多 汁 ， 而且 分量 足 哦 ， 下次 肯定 还 会 继续 甜 的 ， 味道 清 甜 微酸 ， 口感 真 的 不错 ， 吃起来 甜蜜 多 汁 ， 而且 分量 足 哦 ， 下次 肯定 还 会 继续,2,1,2,1,1,2,2,2
柚子 新鲜 的 ， 酸甜 可口 。,1,1,2,2,2,2,2,2
很 差 很 差 ， 一个 烂 的 了 ， 另 一个 很 肉 很 干 很 苦 ， 申请 理赔 ， 说理赔 元 ， qutadaye 的,0,0,2,2,2,2,2,0
难吃 皮厚 没有 汁水 不 像 是 今年 的 柚子,2,0,2,2,0,2,2,0
有 个 大 的 有些 干 了 ， 最 小 的 最 好吃,2,1,2,0,0,2,2,1
巨难吃 而且 两 个 只 有 四 斤 ， 没有 水分 也 不 甜 ，,2,0,2,2,2,2,2,2
挺 好吃 哒 有 一 丢 丢酸 ， 但 不 影响,2,1,2,2,2,0,2,1
酸 到 妈 都 不 认识 ， 皮超 厚 ， 剥 出来 就 一个 手掌 心 大,2,0,2,1,2,2,2,1
一般 ， 一 分 钱 一 分 货,2,2,2,0,2,2,2,2
带 盒称 的 还 差 一点 才 到 九斤 ， 有点 缺斤少两 了 ， 柚子 不 大 ， 吃 的 前 两 个 水水分 还 可以 ， 没有 那种 干巴巴 的 果肉 ， 第三 个 的 肉 有 点 干 ， 总体 还 说 还 过得去,0,0,2,2,0,1,0,1
感觉 水分 不 是 很足,1,1,2,2,2,2,2,2
好吃 爱吃 喜欢 吃,2,1,2,2,2,2,2,2
很 不错 汁水 很足 很 甜,1,1,1,2,1,1,2,2
挺 好吃 的 ， 三 个 ， 吃 了 一个 了 。,2,1,2,2,2,2,2,2
也 真是 够 牛 的 ， 有 两 个 ， 其中 一个 差不多 比 我 头 都 大 哈哈,2,2,2,1,2,2,2,2
京东 好 ， 京东妙 ， 京东 速度 呱呱 叫,1,1,2,2,2,2,2,2
价格 还 可以 ， 味道 也 不错 。,2,1,1,2,2,2,2,2
很 新鲜 ， 皮 很 薄 ， 然后 基本 甜 ， 微微 一点点 酸味 ， 水分 足 ， 还 想 买 一 份 很 好吃 ， 感觉 捡 到 宝 一样 ， 朋友圈 同事 发 的 ， ， 多 吃 点 均衡 下 营养 每个 个头 都 挺 大 蜜柚 很 新鲜 ， 柚子 又 大 又 好 口感 极 好 皮薄 肉 厚汁 多 颗粒 饱满 ， 皮 很 薄 。 冰箱 都 塞 得 满满的 。 打开 来 一 看 ， 颜色 很 鲜艳 ， 果肉 饱满 ， 尝 一 尝 味道 ， 甜甜的,1,1,2,1,1,2,2,2
快递 收到 了 包装 完好 速度 也 快 皮薄 口感 也好 酸甜 可口 喜欢 物美价廉 比 超市 便宜 多 了,1,1,1,2,1,1,2,2
果肉 水分 大 ， 红润 多 汁 ， 果皮 很 薄 很 好 剥 ， 一 剥 一 片 ， 酸甜可口 ， 好吃 ！,1,1,2,2,1,2,2,2
肉 厚汁 水 多 ， 颜色 好看 。 个头 很 新鲜 。 味道 很 不错 。 包装 严密 ， 发货 很 快 。 好评 。,2,1,2,1,1,1,1,2
个头 超级 大 ， 水分 也 特别 足 ， 简直 太 好吃 了 吧 ， 以后 就 认真 他 家 的 柚子家 了 ， 皮薄 果肉 红,1,1,2,1,1,2,2,2
包装 严实 ， 发货 速度 很快 ， 汁水 很 甜 ， 小孩子 也 爱吃 ， 还 会 回购 的 ， 值得 推荐,2,1,1,2,1,2,1,2
超甜的 ， 容易 开 ， 肉 和 皮 是 分离 的 ， 不 会 粘 在 一起 的 。 果肉 红润 爆满 ， 水分 充足 ， 关键 还 很 容易 剥皮 ， 果肉 一片片 很 完整 果子 都 很 新鲜 ， 也 很 赞 ， 超 甜,1,1,2,2,2,1,2,2
很 好 不错 卖家 发货 速度 快 快递 很快 三 天 就 到 了 卖家 服务 态度 非常 好 宝贝 收到 了 包装 的 很 严实 没有 损坏 谢谢 卖家 ， 收到 货 打开 看 了 质量 很 好 是 正品 和 卖家 描述 的 一样 宝贝 是 高 品质 的 红心柚 子 绿色 食品 是 产 之 高山 的 好 宝贝 适合 很多 人 食用 ， 收到 货 打开 吃 了 很 好 不 错 水分 多 是 红心 的 味道 纯正 很 甜 这个 柚子 有 保健 功能 值得 购买 谢谢 卖家 以后 还 会 再 来 你家 买 的 。,1,1,1,2,1,1,1,2
柚子 非常 棒 ， 个头 也 不 小 ， 非常 超值 ， 果肉 非常 饱满 ， 果汁 非常 多 ， 口感 不错 ， 不错 的 一 次 购物 ！,1,1,2,1,2,2,2,2
非常 好 的 两 个 大 柚子 ， 水 份 足足 的 ， 味道 酸 甜 可口 ， 一 家 人 都 喜欢 吃 。 。,1,1,2,2,2,2,2,2
昨天 晚上 拿 了 快递 ， 就 吃 了 一个 果肉 很多 ， 很 甜 ， 里面 还 装 了 两 个 ！ 真的 要 比 水果 超市 便宜 好多 ！ 推荐 大家 买 哦 ！,1,1,1,2,2,2,2,2
意外 的 收获 ， 很 大 的 两 个 柚子 。 黄黄 的 很 好 ！ 下次 再 买 。,1,1,2,2,2,2,2,2
红心柚 两 枚 ， 颜色 跟 宣传 不大 一样 ， 像 是 没 熟 透 ， 吃起来 也 不错 ， 五星好评 ， 物流 给力 。,1,1,2,2,0,1,1,1
柚子 味道 不错 ， 嫩嫩 的 ， 水分 很 大 ！,2,1,2,2,2,2,2,2
水果 很 甜 ， 老公 和 我 都 很 喜欢 吃 呢,1,1,2,2,2,2,2,2
味道 很 好 ， 个头 很 大 ， 家里人 都 说 挺 好 的 ， 特别 甜 ， 不 酸 ， 果味 非常 浓 ， 越 吃 越 想 吃 ， 便宜 实惠,2,1,1,1,2,2,2,2
送货 速度 很快 包装 很 好 ， 还 没有 破 柚子 水分 很足 不,1,1,2,2,1,2,2,2
到 货 两 个 很 喜欢 成熟 的 很 好,1,1,2,2,2,2,2,2
抱 着 试试 看 的 态度 买 了 两 个 ， 结果 真的 很 好 ， 水分 足 ， 颗颗 饱满 ， 还 会 再 来,1,1,2,2,2,2,2,2
第一 次 买 ， 店家 发货 迅速 ， 物流 很 快 。 长条 大 箱子 ， 打开 了 是 个 大 柚子 。 拿 在 手里 沉甸甸 ， 剥 开 一个 ， 红肉 ， 汁 水 饱满 ， 几乎 没有 酸 的 感觉 。 这 也 太 好吃 了 吧 ， 一 口 下去 ， 停 不 下来 了 。,1,1,2,1,2,1,1,2
包装 完好 ， 果形 较 高 ， 红肉 看 起来 特别 诱人 ， 果肉 味道 酸 甜 适中 ， 水分 特别 充足 ， 刚 到 就 吃 了 一个 有 点 意犹未尽 ， 赶紧 开 第二 个 ！ 非常 不错 ， 价格 实惠 秋日 爱吃 水果 之一 ！ 非常 棒 ！ ！,1,1,1,1,1,1,2,2
柚子 收到 了 ， 此 红心柚 子水 份 充足 皮薄 很 好 扒 ， 值得 购买 ， 一如既往 的 好 品质 ， 跟 图片 上 的 描述 的 一样 下次 还 会 回购 ， 发货 快 ， 一 次 愉快 的 购物 ， 值得 推荐 该 商家 购买 ， 物流 给力 。,1,2,2,1,1,1,1,2
红柚 收到 了 ， 包装 结实 美观 ， 红柚 个 头 大 小 均匀 ， 没有 坏果 ， 而且 物流 也 非常 给力 ， 很 满意 ？,0,2,2,1,1,1,1,1
第一 次 吃 到 这么 好吃 的 红柚 ， 非常 细腻 ， 口感 甜,2,1,2,2,2,2,2,2
买 了 几 次 都 很 好 ， 反正 不 会 坏 ， 多囤点,1,1,2,2,2,2,2,2
收到 接着 吃 了 ， 皮薄 肉 厚汁 水 充足 ， 甜甜 的 非常 好吃,2,1,2,2,2,2,2,2
红芯 柚子 皮薄 ， 水 多 ， 口感 好 。,1,1,2,2,2,2,2,2
不错 ， 值得 购买 ！,1,1,1,2,1,1,2,2
不错 哟 ， 吃 了 再 追评,2,1,2,2,2,2,2,2
皮薄 肉 厚 ， 水分 也 多,2,1,2,2,1,2,2,2
货 不 对 版 ， 并 不 是 三 红柚 ， 味道 一般 般 ，,2,0,2,2,2,2,2,0
一点 都 不 新鲜 ， 感觉 放 了 很 久 ， 果肉 都 干 了 ， 不好吃,0,2,2,2,2,0,2,0
果肉 有 点 干 了 ， 发白,0,0,2,2,0,2,2,0
第一 次 买 价格 实惠 果肉 好吃,1,2,1,2,2,2,2,2
味道 还 不错 ， 就 是 快递 送 错 了 ， 周转 了 几 天,2,1,2,2,2,2,2,2
不错 ， 果子 品质 口感 符合 预期 ， 准备 再 买 一些 。,1,1,1,2,1,1,2,2
好吃 ， 爱吃 ， 以后 还 吃,2,1,2,2,2,2,2,2
还 不错 ， 水分 足 ， 甜 ， 就 是 有 点 小,1,1,1,0,1,1,2,1
这 次 柚子 不错 ， 皮薄 肉厚 又 甜 ， 赞 赞赞,1,1,2,2,1,2,2,2
果肉 多 汁 ！ 皮 很 薄 很 薄 的 ！ 很 甜 ！ 还 会 回购 ！,2,1,2,2,1,2,1,2
这 次 的 柚子 水份 足 ， 很 甜 ， 不错 不错 ， 吃 完 继续 购买,2,1,2,2,2,2,2,2
甜度 可以 ， 就 是 皮厚 ！,2,1,2,2,0,2,2,1
水分 多 ， 好吃 ！ ！ ！ ！ ！ ！,2,1,2,2,2,2,2,2
好 大 个 柚子 ， 份量 十足,1,2,2,2,2,2,2,2
吃 还是 好吃 ， 就是 不 够 新鲜 ， 给 客服 一 说 马上 退 了 元 ， 点 赞 她们 的 态度 。,1,1,2,0,2,2,1,1
个儿 大 够 分量 ， 酸酸甜甜的 好吃,2,1,2,1,2,2,2,2
红心柚 子 非常 好吃 ， 汁 多 味 甜 ！ 姐妹 们 赶紧 下 单 吧 ！,2,1,2,2,2,2,2,2
不好吃 不 甜 没 水分,2,0,2,2,2,2,2,0
还 没 吃 ， 斤 两 挺 足 的 ， 等 吃 了 后续 来 追评,2,2,2,1,2,2,2,2
好吃 ， 甜 ， 水 份 多,2,1,2,2,2,2,2,2
